ID	Species	Present	Stable_noExpand_V	Stable_noExpand	Stable_WhithExpand	Leading	Trailing	Future	prop_perda
4596	Leptolalax_bidoupensis	1	0	0	0	0	0	0	-1
4601	Pristimantis_lynchi	2	0	0	0	0	0	0	-1
4609	Wolterstorffina_chirioi	1	0	0	0	0	0	0	-1
4610	Oreophrynella_quelchii	1	0	0	0	0	0	0	-1
4613	Pristimantis_eriphus	4	0	0	0	0	0	0	-1
4617	Dendropsophus_imitator	1	0	0	0	0	0	0	-1
4618	Nyctibatrachus_karnatakaensis	1	0	0	0	0	0	0	-1
4623	Pseudis_cardosoi	6	0	0	0	0	0	0	-1
4625	Hyloscirtus_antioquia	1	0	0	0	0	0	0	-1
4629	Dendropsophus_stingi	1	0	0	0	0	0	0	-1
4632	Plectrohyla_pokomchi	2	0	0	0	0	0	0	-1
4635	Incilius_holdridgei	1	0	0	0	0	0	0	-1
4641	Stumpffia_miery	1	0	0	0	0	0	0	-1
4642	Allobates_chalcopis	1	0	0	0	0	0	0	-1
4648	Hylarana_hekouensis	1	0	0	0	0	0	0	-1
4650	Pseudophilautus_cuspis	1	0	0	0	0	0	0	-1
4653	Ichthyophis_monochrous	3	0	0	0	0	0	0	-1
4659	Oreobates_lehri	1	0	0	0	0	0	0	-1
4666	Cophixalus_kaindiensis	1	0	0	0	0	0	0	-1
4670	Ambystoma_mexicanum	2	0	0	0	0	0	0	-1
4671	Physalaemus_atlanticus	2	0	0	0	0	0	0	-1
4672	Fejervarya_sakishimensis	1	0	0	0	0	0	0	-1
4674	Philautus_abditus	1	0	0	0	0	0	0	-1
4679	Spinomantis_tavaratra	1	0	0	0	0	0	0	-1
4681	Eleutherodactylus_parabates	1	0	0	0	0	0	0	-1
4683	Stefania_goini	1	0	0	0	0	0	0	-1
4685	Mannophryne_trinitatis	1	0	0	0	0	0	0	-1
4687	Eleutherodactylus_furcyensis	2	0	0	0	0	0	0	-1
4688	Callulina_kreffti	1	0	0	0	0	0	0	-1
4691	Colostethus_ramirezi	2	0	0	0	0	0	0	-1
4692	Minyobates_steyermarki	1	0	0	0	0	0	0	-1
4694	Phrynobatrachus_vogti	1	0	0	0	0	0	0	-1
4696	Pristimantis_quinquagesimus	1	0	0	0	0	0	0	-1
4698	Plethodon_teyahalee	4	0	0	0	0	0	0	-1
4699	Ischnocnema_paranaensis	1	0	0	0	0	0	0	-1
4703	Mucubatrachus_culatensis	2	0	0	0	0	0	0	-1
4708	Phrynobatrachus_sternfeldi	4	0	0	0	0	0	0	-1
4711	Eleutherodactylus_pituinus	4	0	0	0	0	0	0	-1
4712	Phrynobatrachus_stewartae	2	0	0	0	0	0	0	-1
4714	Atelopus_pedimarmoratus	2	0	0	0	0	0	0	-1
4719	Centrolene_huilense	1	0	0	0	0	0	0	-1
4723	Pseudophilautus_dimbullae	1	0	0	0	0	0	0	-1
4726	Anomaloglossus_wothuja	1	0	0	0	0	0	0	-1
4728	Theloderma_ryabovi	1	0	0	0	0	0	0	-1
4733	Pristimantis_cacao	1	0	0	0	0	0	0	-1
4734	Osteocephalus_germani	1	0	0	0	0	0	0	-1
4736	Leptobrachium_ingeri	1	0	0	0	0	0	0	-1
4737	Batrachylodes_gigas	1	0	0	0	0	0	0	-1
4738	Staurois_guttatus	1	0	0	0	0	0	0	-1
4739	Hyperolius_thoracotuberculatus	1	0	0	0	0	0	0	-1
4742	Pristimantis_renjiforum	2	0	0	0	0	0	0	-1
4752	Pristimantis_nicefori	1	0	0	0	0	0	0	-1
4753	Ptychadena_mapacha	1	0	0	0	0	0	0	-1
4754	Caudacaecilia_nigroflava	1	0	0	0	0	0	0	-1
4757	Hemiphractus_johnsoni	1	0	0	0	0	0	0	-1
4758	Ameerega_altamazonica	1	0	0	0	0	0	0	-1
4761	Ichthyophis_laosensis	1	0	0	0	0	0	0	-1
4764	Dischidodactylus_colonnelloi	1	0	0	0	0	0	0	-1
4766	Eleutherodactylus_melatrigonum	1	0	0	0	0	0	0	-1
4768	Atelopus_siranus	1	0	0	0	0	0	0	-1
4773	Litoria_quadrilineata	1	0	0	0	0	0	0	-1
4780	Hyloxalus_ruizi	1	0	0	0	0	0	0	-1
4781	Barygenys_flavigularis	1	0	0	0	0	0	0	-1
4785	Craugastor_batrachylus	2	0	0	0	0	0	0	-1
4790	Atelopus_carrikeri	1	0	0	0	0	0	0	-1
4792	Oreolalax_omeimontis	2	0	0	0	0	0	0	-1
4800	Centrolene_hybrida	1	0	0	0	0	0	0	-1
4802	Bolitoglossa_robinsoni	1	0	0	0	0	0	0	-1
4803	Pseudophilautus_manipurensis	1	0	0	0	0	0	0	-1
4806	Cophixalus_petrophilus	1	0	0	0	0	0	0	-1
4807	Vitreorana_helenae	1	0	0	0	0	0	0	-1
4811	Elachistocleis_erythrogaster	4	0	0	0	0	0	0	-1
4817	Hyperolius_lucani	1	0	0	0	0	0	0	-1
4819	Xenophrys_takensis	1	0	0	0	0	0	0	-1
4822	Raorchestes_theuerkaufi	1	0	0	0	0	0	0	-1
4829	Phlyctimantis_keithae	1	0	0	0	0	0	0	-1
4830	Atelognathus_nitoi	1	0	0	0	0	0	0	-1
4833	Kalophrynus_eok	1	0	0	0	0	0	0	-1
4834	Pristimantis_mazar	1	0	0	0	0	0	0	-1
4836	Pseudophilautus_hallidayi	2	0	0	0	0	0	0	-1
4838	Gastrotheca_ruizi	1	0	0	0	0	0	0	-1
4840	Leptodactylodon_axillaris	1	0	0	0	0	0	0	-1
4843	Platymantis_paengi	1	0	0	0	0	0	0	-1
4848	Leptodactylodon_wildi	1	0	0	0	0	0	0	-1
4851	Hyperolius_minutissimus	4	0	0	0	0	0	0	-1
4852	Praslinia_cooperi	1	0	0	0	0	0	0	-1
4855	Guibemantis_tasifotsy	1	0	0	0	0	0	0	-1
4856	Callulops_fuscus	3	0	0	0	0	0	0	-1
4859	Odorrana_bacboensis	1	0	0	0	0	0	0	-1
4860	Pristimantis_kirklandi	1	0	0	0	0	0	0	-1
4864	Chiropterotriton_multidentatus	1	0	0	0	0	0	0	-1
4868	Sanguirana_tipanan	2	0	0	0	0	0	0	-1
4877	Bolitoglossa_helmrichi	2	0	0	0	0	0	0	-1
4881	Polypedates_occidentalis	1	0	0	0	0	0	0	-1
4884	Atelopus_patazensis	1	0	0	0	0	0	0	-1
4885	Adenomus_dasi	1	0	0	0	0	0	0	-1
4887	Arthroleptis_zimmeri	1	0	0	0	0	0	0	-1
4890	Mimosiphonops_reinhardti	1	0	0	0	0	0	0	-1
4896	Gastrotheca_lateonota	1	0	0	0	0	0	0	-1
4903	Hymenochirus_feae	1	0	0	0	0	0	0	-1
4910	Incilius_aurarius	1	0	0	0	0	0	0	-1
4912	Amietia_viridireticulata	2	0	0	0	0	0	0	-1
4914	Duttaphrynus_chandai	1	0	0	0	0	0	0	-1
4920	Petropedetes_euskircheni	1	0	0	0	0	0	0	-1
4921	Craugastor_trachydermus	1	0	0	0	0	0	0	-1
4923	Hyloxalus_subpunctatus	4	0	0	0	0	0	0	-1
4924	Hynobius_yiwuensis	6	0	0	0	0	0	0	-1
4926	Nectophrynoides_wendyae	1	0	0	0	0	0	0	-1
4930	Petropedetes_juliawurstnerae	1	0	0	0	0	0	0	-1
4933	Tomopterna_damarensis	2	0	0	0	0	0	0	-1
4936	Dendrotriton_sanctibarbarus	1	0	0	0	0	0	0	-1
4937	Eleutherodactylus_glanduliferoides	1	0	0	0	0	0	0	-1
4942	Rana_cangyuanensis	1	0	0	0	0	0	0	-1
4945	Stumpffia_staffordi	1	0	0	0	0	0	0	-1
4948	Pristimantis_bicumulus	1	0	0	0	0	0	0	-1
4949	Raorchestes_nerostagona	1	0	0	0	0	0	0	-1
4950	Epipedobates_darwinwallacei	1	0	0	0	0	0	0	-1
4956	Boophis_haematopus	1	0	0	0	0	0	0	-1
4957	Platymantis_citrinospilus	1	0	0	0	0	0	0	-1
4958	Leptodactylus_marambaiae	1	0	0	0	0	0	0	-1
4960	Atelopus_farci	1	0	0	0	0	0	0	-1
4962	Pleurodema_fuscomaculatum	4	0	0	0	0	0	0	-1
4964	Bolitoglossa_zacapensis	1	0	0	0	0	0	0	-1
4965	Lankanectes_corrugatus	4	0	0	0	0	0	0	-1
4966	Oophaga_arborea	1	0	0	0	0	0	0	-1
4968	Limnonectes_megastomias	1	0	0	0	0	0	0	-1
4972	Dendropsophus_shiwiarum	1	0	0	0	0	0	0	-1
4974	Plethodon_punctatus	6	0	0	0	0	0	0	-1
4987	Probreviceps_durirostris	1	0	0	0	0	0	0	-1
4988	Pseudoeurycea_mixcoatl	1	0	0	0	0	0	0	-1
4992	Amietophrynus_cristiglans	2	0	0	0	0	0	0	-1
4993	Melanophryniscus_macrogranulosus	1	0	0	0	0	0	0	-1
4994	Arthroleptis_tanneri	1	0	0	0	0	0	0	-1
4995	Pristimantis_pirrensis	1	0	0	0	0	0	0	-1
4998	Lyciasalamandra_luschani	2	0	0	0	0	0	0	-1
4999	Guibemantis_kathrinae	1	0	0	0	0	0	0	-1
5014	Metamagnusia_marani	1	0	0	0	0	0	0	-1
5016	Atelopus_cruciger	1	0	0	0	0	0	0	-1
5020	Pseudoeurycea_melanomolga	1	0	0	0	0	0	0	-1
5021	Microcaecilia_iyob	1	0	0	0	0	0	0	-1
5023	Oedipina_stuarti	1	0	0	0	0	0	0	-1
5025	Fejervarya_mudduraja	1	0	0	0	0	0	0	-1
5028	Leptodactylus_nesiotus	1	0	0	0	0	0	0	-1
5031	Gastrotheca_prasina	1	0	0	0	0	0	0	-1
5035	Eurycea_nana	1	0	0	0	0	0	0	-1
5036	Leptodactylus_hallowelli	1	0	0	0	0	0	0	-1
5037	Pristimantis_ruidus	1	0	0	0	0	0	0	-1
5040	Oreophryne_terrestris	1	0	0	0	0	0	0	-1
5045	Odorrana_indeprensa	1	0	0	0	0	0	0	-1
5047	Cophixalus_timidus	1	0	0	0	0	0	0	-1
5050	Anodonthyla_theoi	1	0	0	0	0	0	0	-1
5057	Hyloxalus_maculosus	2	0	0	0	0	0	0	-1
5058	Pelophryne_saravacensis	1	0	0	0	0	0	0	-1
5059	Andinobates_abditus	1	0	0	0	0	0	0	-1
5060	Hyperolius_albofrenatus	1	0	0	0	0	0	0	-1
5061	Nannophryne_apolobambica	1	0	0	0	0	0	0	-1
5063	Phrynobatrachus_rainerguentheri	1	0	0	0	0	0	0	-1
5067	Hyalinobatrachium_ruedai	4	0	0	0	0	0	0	-1
5070	Eleutherodactylus_tonyi	1	0	0	0	0	0	0	-1
5074	Telmatobius_colanensis	1	0	0	0	0	0	0	-1
5077	Craugastor_saltator	2	0	0	0	0	0	0	-1
5079	Litoria_rubrops	1	0	0	0	0	0	0	-1
5080	Mannophryne_riveroi	1	0	0	0	0	0	0	-1
5081	Mannophryne_venezuelensis	1	0	0	0	0	0	0	-1
5083	Hylophorbus_proekes	1	0	0	0	0	0	0	-1
5084	Pristimantis_cryophilius	4	0	0	0	0	0	0	-1
5091	Trachycephalus_cunauaru	1	0	0	0	0	0	0	-1
5095	Osornophryne_sumacoensis	1	0	0	0	0	0	0	-1
5103	Philautus_petilus	1	0	0	0	0	0	0	-1
5105	Cochranella_geijskesi	1	0	0	0	0	0	0	-1
5106	Eleutherodactylus_sommeri	2	0	0	0	0	0	0	-1
5108	Caecilia_pachynema	1	0	0	0	0	0	0	-1
5109	Cophixalus_misimae	1	0	0	0	0	0	0	-1
5115	Pristimantis_zoilae	2	0	0	0	0	0	0	-1
5119	Pristimantis_duende	1	0	0	0	0	0	0	-1
5124	Crossodactylus_grandis	2	0	0	0	0	0	0	-1
5129	Gephyromantis_webbi	1	0	0	0	0	0	0	-1
5131	Pseudophilautus_sordidus	1	0	0	0	0	0	0	-1
5143	Plethodon_kiamichi	4	0	0	0	0	0	0	-1
5144	Aparasphenodon_arapapa	1	0	0	0	0	0	0	-1
5145	Cophixalus_cupricarenus	1	0	0	0	0	0	0	-1
5148	Pseudophilautus_shillongensis	1	0	0	0	0	0	0	-1
5150	Scinax_faivovichi	1	0	0	0	0	0	0	-1
5151	Blommersia_galani	1	0	0	0	0	0	0	-1
5156	Plethodon_virginia	4	0	0	0	0	0	0	-1
5159	Pristimantis_atrabracus	1	0	0	0	0	0	0	-1
5160	Agalychnis_terranova	1	0	0	0	0	0	0	-1
5162	Cophixalus_tagulensis	1	0	0	0	0	0	0	-1
5168	Gephyromantis_thelenae	2	0	0	0	0	0	0	-1
5169	Pristimantis_trachyblepharis	1	0	0	0	0	0	0	-1
5174	Leptopelis_crystallinoron	1	0	0	0	0	0	0	-1
5179	Pristimantis_suetus	2	0	0	0	0	0	0	-1
5181	Pseudophilautus_limbus	1	0	0	0	0	0	0	-1
5182	Philoria_richmondensis	1	0	0	0	0	0	0	-1
5184	Ranitomeya_amazonica	1	0	0	0	0	0	0	-1
5186	Choerophryne_microps	1	0	0	0	0	0	0	-1
5192	Andinobates_dorisswansonae	4	0	0	0	0	0	0	-1
5195	Noblella_duellmani	1	0	0	0	0	0	0	-1
5200	Rana_kobai	1	0	0	0	0	0	0	-1
5201	Eleutherodactylus_counouspeus	1	0	0	0	0	0	0	-1
5202	Charadrahyla_trux	1	0	0	0	0	0	0	-1
5207	Atelopus_tamaense	1	0	0	0	0	0	0	-1
5209	Proceratophrys_tupinambis	1	0	0	0	0	0	0	-1
5214	Eurycea_naufragia	1	0	0	0	0	0	0	-1
5218	Eleutherodactylus_olibrus	1	0	0	0	0	0	0	-1
5221	Pristimantis_pycnodermis	1	0	0	0	0	0	0	-1
5226	Phasmahyla_timbo	1	0	0	0	0	0	0	-1
5227	Centrolene_paezorum	1	0	0	0	0	0	0	-1
5228	Bokermannohyla_vulcaniae	1	0	0	0	0	0	0	-1
5229	Gracixalus_nonggangensis	1	0	0	0	0	0	0	-1
5232	Onychodactylus_tsukubaensis	1	0	0	0	0	0	0	-1
5234	Hyperolius_orkarkarri	1	0	0	0	0	0	0	-1
5235	Bufoides_meghalayanus	3	0	0	0	0	0	0	-1
5238	Craugastor_palenque	4	0	0	0	0	0	0	-1
5239	Duttaphrynus_valhallae	1	0	0	0	0	0	0	-1
5241	Crossodactylus_bokermanni	1	0	0	0	0	0	0	-1
5246	Vandijkophrynus_amatolicus	2	0	0	0	0	0	0	-1
5250	Mannophryne_larandina	1	0	0	0	0	0	0	-1
5252	Craugastor_saltuarius	2	0	0	0	0	0	0	-1
5253	Boophis_fayi	1	0	0	0	0	0	0	-1
5254	Mantophryne_louisiadensis	1	0	0	0	0	0	0	-1
5256	Pristimantis_balionotus	1	0	0	0	0	0	0	-1
5258	Limnonectes_kenepaiensis	1	0	0	0	0	0	0	-1
5260	Amolops_nidorbellus	1	0	0	0	0	0	0	-1
5264	Raorchestes_marki	1	0	0	0	0	0	0	-1
5265	Pristimantis_rubicundus	4	0	0	0	0	0	0	-1
5267	Nototriton_gamezi	1	0	0	0	0	0	0	-1
5269	Ecnomiohyla_rabborum	1	0	0	0	0	0	0	-1
5270	Hyalinobatrachium_mesai	1	0	0	0	0	0	0	-1
5278	Ischnocnema_venancioi	1	0	0	0	0	0	0	-1
5281	Cophixalus_tenuidactylus	1	0	0	0	0	0	0	-1
5288	Gephyromantis_klemmeri	1	0	0	0	0	0	0	-1
5289	Nyctibatrachus_sanctipalustris	1	0	0	0	0	0	0	-1
5293	Bolitoglossa_obscura	1	0	0	0	0	0	0	-1
5295	Hyloxalus_italoi	1	0	0	0	0	0	0	-1
5297	Plethodon_chattahoochee	1	0	0	0	0	0	0	-1
5298	Pristimantis_sagittulus	1	0	0	0	0	0	0	-1
5299	Eurycea_waterlooensis	1	0	0	0	0	0	0	-1
5302	Ptychadena_harenna	1	0	0	0	0	0	0	-1
5303	Dendropsophus_meridensis	2	0	0	0	0	0	0	-1
5304	Pseudophilautus_mooreorum	1	0	0	0	0	0	0	-1
5306	Mantidactylus_noralottae	1	0	0	0	0	0	0	-1
5309	Pristimantis_bacchus	1	0	0	0	0	0	0	-1
5310	Cophixalus_hinchinbrookensis	1	0	0	0	0	0	0	-1
5312	Arthroleptis_phrynoides	2	0	0	0	0	0	0	-1
5316	Bolitoglossa_madeira	1	0	0	0	0	0	0	-1
5317	Euparkerella_tridactyla	1	0	0	0	0	0	0	-1
5321	Atelopus_subornatus	1	0	0	0	0	0	0	-1
5322	Stefania_riae	2	0	0	0	0	0	0	-1
5333	Craugastor_adamastus	1	0	0	0	0	0	0	-1
5334	Phrynobatrachus_congicus	1	0	0	0	0	0	0	-1
5335	Pristimantis_wagteri	1	0	0	0	0	0	0	-1
5336	Rhinella_paraguayensis	1	0	0	0	0	0	0	-1
5339	Melanophryniscus_krauczuki	1	0	0	0	0	0	0	-1
5342	Pristimantis_tubernasus	1	0	0	0	0	0	0	-1
5343	Phyllomedusa_baltea	1	0	0	0	0	0	0	-1
5344	Melanophryniscus_orejasmirandai	2	0	0	0	0	0	0	-1
5345	Eleutherodactylus_paralius	1	0	0	0	0	0	0	-1
5347	Aromobates_cannatellai	1	0	0	0	0	0	0	-1
5348	Chikila_gaiduwani	1	0	0	0	0	0	0	-1
5350	Nyctibatrachus_vrijeuni	1	0	0	0	0	0	0	-1
5353	Hyperolius_vilhenai	2	0	0	0	0	0	0	-1
5355	Pristimantis_yukpa	2	0	0	0	0	0	0	-1
5357	Oscaecilia_equatorialis	1	0	0	0	0	0	0	-1
5359	Hyperolius_jacobseni	1	0	0	0	0	0	0	-1
5360	Leptobrachium_guangxiense	1	0	0	0	0	0	0	-1
5361	Kalophrynus_yongi	1	0	0	0	0	0	0	-1
5363	Isthmohyla_xanthosticta	1	0	0	0	0	0	0	-1
5366	Xenorhina_gigantea	1	0	0	0	0	0	0	-1
5367	Scinax_tymbamirim	1	0	0	0	0	0	0	-1
5368	Spinomantis_brunae	2	0	0	0	0	0	0	-1
5369	Atelopus_longibrachius	2	0	0	0	0	0	0	-1
5376	Centrolene_acanthidiocephalum	2	0	0	0	0	0	0	-1
5377	Boulengerula_niedeni	1	0	0	0	0	0	0	-1
5381	Eurycea_tonkawae	1	0	0	0	0	0	0	-1
5385	Hyloxalus_chlorocraspedus	1	0	0	0	0	0	0	-1
5389	Hyloxalus_marmoreoventris	1	0	0	0	0	0	0	-1
5393	Hydrolaetare_caparu	1	0	0	0	0	0	0	-1
5394	Aromobates_meridensis	1	0	0	0	0	0	0	-1
5395	Hyla_walkeri	1	0	0	0	0	0	0	-1
5396	Pristimantis_colonensis	1	0	0	0	0	0	0	-1
5399	Physalaemus_barrioi	1	0	0	0	0	0	0	-1
5408	Plectrohyla_teuchestes	1	0	0	0	0	0	0	-1
5410	Hyperolius_spatzi	1	0	0	0	0	0	0	-1
5420	Pristimantis_paisa	2	0	0	0	0	0	0	-1
5421	Eleutherodactylus_bartonsmithi	1	0	0	0	0	0	0	-1
5427	Osteocephalus_helenae	1	0	0	0	0	0	0	-1
5430	Pelophylax_cerigensis	1	0	0	0	0	0	0	-1
5432	Tepuihyla_luteolabris	1	0	0	0	0	0	0	-1
5433	Atelognathus_reverberii	1	0	0	0	0	0	0	-1
5434	Polypedates_ranwellai	1	0	0	0	0	0	0	-1
5435	Chthonerpeton_viviparum	1	0	0	0	0	0	0	-1
5440	Cynops_wolterstorffi	2	0	0	0	0	0	0	-1
5441	Ramanella_palmata	1	0	0	0	0	0	0	-1
5442	Pseudophilautus_popularis	1	0	0	0	0	0	0	-1
5445	Dendrotriton_cuchumatanus	1	0	0	0	0	0	0	-1
5447	Hyalinobatrachium_tatayoi	1	0	0	0	0	0	0	-1
5449	Callulops_boettgeri	1	0	0	0	0	0	0	-1
5451	Limnonectes_bannaensis	1	0	0	0	0	0	0	-1
5454	Bokermannohyla_clepsydra	1	0	0	0	0	0	0	-1
5455	Odorrana_mawphlangensis	2	0	0	0	0	0	0	-1
5456	Atelopus_vogli	1	0	0	0	0	0	0	-1
5461	Pristimantis_simoteriscus	1	0	0	0	0	0	0	-1
5464	Physalaemus_erythros	1	0	0	0	0	0	0	-1
5466	Odontophrynus_monachus	1	0	0	0	0	0	0	-1
5467	Boophis_williamsi	1	0	0	0	0	0	0	-1
5470	Chiropterotriton_magnipes	1	0	0	0	0	0	0	-1
5473	Oreophryne_idenburgensis	1	0	0	0	0	0	0	-1
5474	Ranitomeya_yavaricola	1	0	0	0	0	0	0	-1
5480	Laurentophryne_parkeri	1	0	0	0	0	0	0	-1
5481	Hyperolius_fasciatus	2	0	0	0	0	0	0	-1
5483	Hyperolius_tanneri	1	0	0	0	0	0	0	-1
5486	Cophixalus_sphagnicola	1	0	0	0	0	0	0	-1
5488	Telmatobius_punctatus	1	0	0	0	0	0	0	-1
5492	Allobates_paleovarzensis	1	0	0	0	0	0	0	-1
5495	Grandisonia_brevis	1	0	0	0	0	0	0	-1
5500	Scinax_ranki	1	0	0	0	0	0	0	-1
5503	Microhyla_chakrapanii	2	0	0	0	0	0	0	-1
5504	Blommersia_dejongi	1	0	0	0	0	0	0	-1
5508	Hyloxalus_sylvaticus	1	0	0	0	0	0	0	-1
5509	Alsodes_tumultuosus	1	0	0	0	0	0	0	-1
5510	Ichthyophis_moustakius	2	0	0	0	0	0	0	-1
5512	Mucubatrachus_flabellidiscus	1	0	0	0	0	0	0	-1
5520	Pristimantis_repens	2	0	0	0	0	0	0	-1
5524	Rhaebo_andinophrynoides	1	0	0	0	0	0	0	-1
5525	Megaelosia_boticariana	1	0	0	0	0	0	0	-1
5534	Melanophryniscus_cambaraensis	1	0	0	0	0	0	0	-1
5538	Duellmanohyla_chamulae	2	0	0	0	0	0	0	-1
5539	Andinophryne_colomai	1	0	0	0	0	0	0	-1
5542	Cycloramphus_juimirim	1	0	0	0	0	0	0	-1
5545	Eleutherodactylus_brevirostris	1	0	0	0	0	0	0	-1
5555	Oreophryne_inornata	1	0	0	0	0	0	0	-1
5556	Hypsiboas_beckeri	1	0	0	0	0	0	0	-1
5557	Craugastor_omoaensis	1	0	0	0	0	0	0	-1
5561	Leptobrachium_mouhoti	1	0	0	0	0	0	0	-1
5563	Craugastor_myllomyllon	1	0	0	0	0	0	0	-1
5566	Leptolalax_solus	1	0	0	0	0	0	0	-1
5570	Allobates_undulatus	2	0	0	0	0	0	0	-1
5571	Strongylopus_merumontanus	1	0	0	0	0	0	0	-1
5572	Raorchestes_kadalarensis	1	0	0	0	0	0	0	-1
5574	Leptolalax_sungi	1	0	0	0	0	0	0	-1
5575	Microhyla_nanapollexa	1	0	0	0	0	0	0	-1
5577	Gastrotheca_argenteovirens	1	0	0	0	0	0	0	-1
5583	Hyloxalus_anthracinus	4	0	0	0	0	0	0	-1
5590	Batrachoseps_aridus	1	0	0	0	0	0	0	-1
5591	Pseudophilautus_schneideri	1	0	0	0	0	0	0	-1
5593	Desmognathus_organi	1	0	0	0	0	0	0	-1
5594	Pristimantis_turpinorum	1	0	0	0	0	0	0	-1
5596	Pristimantis_pleurostriatus	1	0	0	0	0	0	0	-1
5597	Rhacophorus_pseudomalabaricus	2	0	0	0	0	0	0	-1
5598	Arthroleptis_loveridgei	1	0	0	0	0	0	0	-1
5599	Gastrotheca_phelloderma	1	0	0	0	0	0	0	-1
5602	Ptychohyla_euthysanota	1	0	0	0	0	0	0	-1
5608	Raorchestes_dubois	1	0	0	0	0	0	0	-1
5610	Taruga_longinasus	2	0	0	0	0	0	0	-1
5613	Fejervarya_triora	1	0	0	0	0	0	0	-1
5618	Pristimantis_inusitatus	4	0	0	0	0	0	0	-1
5622	Craugastor_emleni	4	0	0	0	0	0	0	-1
5623	Proceratophrys_sanctaritae	1	0	0	0	0	0	0	-1
5625	Pristimantis_auricarens	1	0	0	0	0	0	0	-1
5626	Eleutherodactylus_grahami	1	0	0	0	0	0	0	-1
5634	Eleutherodactylus_rucillensis	1	0	0	0	0	0	0	-1
5635	Litoria_umarensis	1	0	0	0	0	0	0	-1
5636	Hyloxalus_vergeli	1	0	0	0	0	0	0	-1
5640	Centrolene_lemniscatum	1	0	0	0	0	0	0	-1
5642	Atelopus_eusebianus	1	0	0	0	0	0	0	-1
5645	Proceratophrys_concavitympanum	1	0	0	0	0	0	0	-1
5646	Nymphargus_wileyi	1	0	0	0	0	0	0	-1
5648	Ptychohyla_dendrophasma	2	0	0	0	0	0	0	-1
5651	Austrochaperina_robusta	1	0	0	0	0	0	0	-1
5653	Choerophryne_longirostris	1	0	0	0	0	0	0	-1
5655	Mimosiphonops_vermiculatus	1	0	0	0	0	0	0	-1
5658	Ischnocnema_oea	1	0	0	0	0	0	0	-1
5661	Chthonerpeton_perissodus	1	0	0	0	0	0	0	-1
5662	Osteopilus_marianae	1	0	0	0	0	0	0	-1
5664	Rhinella_multiverrucosa	2	0	0	0	0	0	0	-1
5665	Hyloscirtus_chlorosteus	1	0	0	0	0	0	0	-1
5667	Pseudophilautus_ocularis	1	0	0	0	0	0	0	-1
5668	Physalaemus_feioi	1	0	0	0	0	0	0	-1
5671	Pristimantis_taciturnus	1	0	0	0	0	0	0	-1
5676	Silverstoneia_dalyi	1	0	0	0	0	0	0	-1
5678	Phrynopus_thompsoni	2	0	0	0	0	0	0	-1
5681	Physalaemus_lateristriga	1	0	0	0	0	0	0	-1
5689	Oreophrynella_nigra	2	0	0	0	0	0	0	-1
5693	Platymantis_bufonulus	1	0	0	0	0	0	0	-1
5696	Pristimantis_huicundo	1	0	0	0	0	0	0	-1
5699	Pristimantis_tungurahua	1	0	0	0	0	0	0	-1
5701	Nymphargus_puyoensis	2	0	0	0	0	0	0	-1
5702	Phrynobatrachus_breviceps	1	0	0	0	0	0	0	-1
5703	Gephyromantis_atsingy	1	0	0	0	0	0	0	-1
5705	Arthroleptella_lightfooti	1	0	0	0	0	0	0	-1
5707	Nectophrynoides_frontierei	1	0	0	0	0	0	0	-1
5709	Raorchestes_sushili	2	0	0	0	0	0	0	-1
5711	Oreophryne_asplenicola	1	0	0	0	0	0	0	-1
5715	Batrachoseps_altasierrae	1	0	0	0	0	0	0	-1
5719	Pseudophilautus_singu	2	0	0	0	0	0	0	-1
5721	Phrynobatrachus_dalcqi	1	0	0	0	0	0	0	-1
5725	Platymantis_subterrestris	4	0	0	0	0	0	0	-1
5732	Cophixalus_peninsularis	1	0	0	0	0	0	0	-1
5733	Thorius_infernalis	1	0	0	0	0	0	0	-1
5735	Hynobius_maoershanensis	1	0	0	0	0	0	0	-1
5740	Atelopus_lynchi	1	0	0	0	0	0	0	-1
5741	Philautus_namdaphaensis	3	0	0	0	0	0	0	-1
5743	Hyalinobatrachium_guairarepanense	2	0	0	0	0	0	0	-1
5745	Ichthyophis_singaporensis	1	0	0	0	0	0	0	-1
5746	Litoria_axillaris	1	0	0	0	0	0	0	-1
5747	Allobates_ornatus	1	0	0	0	0	0	0	-1
5748	Micrixalus_swamianus	2	0	0	0	0	0	0	-1
5749	Pristimantis_infraguttatus	1	0	0	0	0	0	0	-1
5752	Cryptobatrachus_ruthveni	1	0	0	0	0	0	0	-1
5755	Hyloxalus_craspedoceps	1	0	0	0	0	0	0	-1
5756	Cophixalus_pulchellus	1	0	0	0	0	0	0	-1
5757	Boophis_solomaso	1	0	0	0	0	0	0	-1
5758	Ramanella_nagaoi	1	0	0	0	0	0	0	-1
5759	Paedophryne_kathismaphlox	1	0	0	0	0	0	0	-1
5760	Rhombophryne_matavy	1	0	0	0	0	0	0	-1
5766	Bolitoglossa_conanti	4	0	0	0	0	0	0	-1
5772	Hyloxalus_idiomelus	1	0	0	0	0	0	0	-1
5773	Anomaloglossus_murisipanensis	2	0	0	0	0	0	0	-1
5774	Gephyromantis_schilfi	1	0	0	0	0	0	0	-1
5777	Fejervarya_asmati	1	0	0	0	0	0	0	-1
5780	Pristimantis_vanadisae	1	0	0	0	0	0	0	-1
5782	Leptopelis_marginatus	1	0	0	0	0	0	0	-1
